loan_id,stage,loan_ecl,gross_exposure,current_pd_12m,origination_pd_12m,current_lifetime_pd,origination_lifetime_pd,current_ltv,current_dpd,remaining_months_to_legal_maturity,property_state,origination_date,primary_stage_reason,coverage_ratio,Base_scenario_ecl,Downside_scenario_ecl,Upside_scenario_ecl,average_lgd
RM002206,2,169.6907333334537,260823.67,0.0065548963640541195,0.0016928506353541073,0.11987664422178557,0.032362136380573614,46.0,0.0,233,SC,2015-08-01,Absolute lifetime-PD deterioration,0.0006505956048139868,168.09875707920347,183.9238051449283,163.76198593587068,0.02
RM000136,2,169.50555378915928,211166.21,0.007594577465035247,0.0022887849485170473,0.1342961489658696,0.04241980369298981,27.0,0.0,227,OH,2015-02-01,Absolute lifetime-PD deterioration,0.0008027115407770935,167.7519940670561,185.14284996187223,163.0023284560493,0.020583642786384554
RM003346,2,169.3684359946176,283147.3,0.005656252493591361,0.001655019846763064,0.10640337527668964,0.03231799504188959,36.0,0.0,238,VA,2016-01-01,Absolute lifetime-PD deterioration,0.0005981636978160047,167.72463300766137,184.04015349918026,163.26336047060315,0.02022240528999541
RM003321,2,169.0043711343435,200680.6,0.007111517126513367,0.002290466657247404,0.13147096159046245,0.04427838144847007,38.0,0.0,237,VA,2015-12-01,Absolute lifetime-PD deterioration,0.0008421559988077746,167.19151551492013,185.1559651355911,162.2910108202965,0.021263127388648828
RM002511,2,168.1965981754169,127354.18,0.008736992463299564,0.0015822931911961616,0.15727954502294317,0.03040726222459078,35.0,0.0,234,TN,2015-09-01,Absolute lifetime-PD deterioration,0.0013206994711553004,166.32484756779704,184.87534890560096,161.2634955466585,0.023518212426326787
RM003181,2,168.11617213338846,83943.6,0.0066514632747795375,0.0011735457798892773,0.12348830869712824,0.022924292080941933,62.18044444444445,0.0,237,FL,2015-12-01,Absolute lifetime-PD deterioration,0.0020027276901799355,166.3872082502741,183.5866434278317,161.6687161804583,0.02741360451551511
RM001905,2,167.45958866323747,184294.92,0.006261239751644102,0.0008360981552382591,0.11527463894730272,0.01617843392710472,23.0,0.0,234,CO,2015-09-01,Absolute lifetime-PD deterioration,0.0009086500521188401,166.094244900138,179.73377762867477,162.32940308372403,0.02
RM000994,2,166.42678194742936,235475.84,0.0069835897615827735,0.002910712953088673,0.12569125344434962,0.054337950430067394,30.0,0.0,230,MA,2015-05-01,Absolute lifetime-PD deterioration,0.0007067679722362573,164.76032038849127,181.29676281090377,160.24023608319192,0.020265705240144198
RM000271,2,165.45971571298185,176402.35,0.008955610756727853,0.0016396983547514793,0.1564815040040365,0.030566195703959576,35.0,0.0,227,CT,2015-02-01,Absolute lifetime-PD deterioration,0.0009379677522038784,163.78586683942646,180.39484548446353,159.24626425297325,0.020446077376883174
RM003468,2,161.97188729547395,319377.0,0.004229293035376551,0.0013718132337086626,0.08062285899705801,0.02685901309760308,39.0,0.0,238,NJ,2016-01-01,Absolute lifetime-PD deterioration,0.0005071495044899098,160.27773440776085,177.06541931999277,155.69843243839847,0.02105871106421473
RM001783,2,161.36655163282126,159688.68,0.008844691505730124,0.0022032519930682702,0.15844036793070637,0.041922882885522816,39.0,0.0,233,TN,2015-08-01,Absolute lifetime-PD deterioration,0.001010507141976634,159.6660631273989,176.52512224947665,155.06383481345094,0.020999158387567333
RM002685,2,160.72362100525498,57019.83,0.017079487085270833,0.0035498827156835826,0.2873737114832168,0.06754890186008455,23.0,0.0,236,NY,2015-11-01,Absolute lifetime-PD deterioration,0.002818732027178176,158.91441511864727,176.87171308301365,154.0041889409157,0.025715392129617206
RM002916,2,160.1345769812391,379616.92,0.002713731752200507,0.001504162784228952,0.05225429539536297,0.029292002755825886,62.23228196721311,0.0,237,NY,2015-12-01,Absolute lifetime-PD deterioration,0.00042183203262183126,158.34085062097583,176.09528984828904,153.5058609395714,0.023300447522819796
RM003209,2,159.369949573887,86893.23,0.011250635614144092,0.0008736999202495983,0.20100638232730306,0.017186552974512992,22.0,0.0,238,OR,2016-01-01,Absolute lifetime-PD deterioration,0.0018340893712189893,157.9653286235788,171.97979810396208,154.10395262689582,0.020856320139501495
RM002307,2,159.20837586420572,160293.6,0.002339943295198244,0.0007869934107543203,0.04446810786020983,0.015170554739241116,43.0,0.0,233,MO,2015-08-01,Absolute lifetime-PD deterioration,0.000993229772518714,157.34046457268292,175.82682510062494,152.30710713399333,0.05134441387869871
RM002324,2,159.00198956679867,200558.34,0.008020266247880306,0.0018915759352378428,0.14531793331572385,0.03624740439461538,44.0,0.0,234,MI,2015-09-01,Absolute lifetime-PD deterioration,0.0007927966972941572,157.51785674244817,172.27581717916274,153.47153806555895,0.02
RM001845,2,158.98930396598064,149391.71,0.008902110522850589,0.00271791739431275,0.1593864786300484,0.051472732948796396,33.0,0.0,233,VA,2015-08-01,Absolute lifetime-PD deterioration,0.0010642444883051452,157.27396868131405,174.2769133550244,152.6337926649001,0.021448338886027485
RM002107,2,158.84026469349772,139907.42,0.006066092063824414,0.0006892774067438937,0.11188054900332389,0.013355556256578915,29.0,0.0,234,CA,2015-09-01,Absolute lifetime-PD deterioration,0.0011353240928429508,157.29661696294232,172.65640164672894,153.08127460859433,0.022432141446180213
RM002617,2,158.44863104919077,111580.7,0.007161647492610974,0.0010068202850089826,0.13181677573370487,0.019615829635123427,67.51698407643312,0.0,236,IL,2015-11-01,Absolute lifetime-PD deterioration,0.0014200361805329306,156.91401609316884,172.17930332792457,152.7264579494832,0.022342231508286525
RM000903,2,157.85635205630717,181378.91,0.009039024799035074,0.0021478250471589208,0.15973311910680388,0.04037329540262957,31.0,0.0,230,CO,2015-05-01,Absolute lifetime-PD deterioration,0.0008703126072171631,156.3629935987862,171.21265692261522,152.29154605952934,0.02
RM001842,2,157.69220101703237,128616.47,0.009074437273087613,0.0022752019308649486,0.16221990539242803,0.04326340855226496,26.0,0.0,233,CA,2015-08-01,Prior default history,0.0012260653788510319,155.9493065332322,173.2247109999338,151.23506290529264,0.022678318025304907
RM002054,2,156.79887220055923,324749.82,0.003187989945670125,0.0012466152048183742,0.06011618914024608,0.023929256082870887,42.0,0.0,233,LA,2015-08-01,Absolute lifetime-PD deterioration,0.000482829743217592,155.03428413549543,172.50523473183972,150.2745123919034,0.02360857974640303
RM003133,2,156.5781145862151,261753.64,0.003713058268917284,0.0011737636517229416,0.07083540680930056,0.022928501338304152,39.0,0.0,237,IN,2015-12-01,Absolute lifetime-PD deterioration,0.0005981888717429682,154.8031804922968,172.37703955613324,150.01518167326086,0.024354992200042905
RM002417,2,156.1853999805232,82162.64,0.009349634653308377,0.0028733394023358343,0.16737800599393404,0.0545655953465638,25.0,0.0,234,AL,2015-09-01,Absolute lifetime-PD deterioration,0.0019009296680404036,154.38573591830786,172.2210523165883,149.51981844255792,0.02914802480356869
RM002959,2,154.3759891949722,188653.45,0.004792908540832778,0.0016568660206129238,0.09052477293396433,0.03221976049815356,30.0,0.0,237,PA,2015-12-01,Absolute lifetime-PD deterioration,0.0008183046172490998,152.62786991092605,169.9418742285903,147.90839682880707,0.025312036586992583
RM001465,2,153.87366544401686,60829.07,0.005969706055653383,0.0023260617502891194,0.10886667076089429,0.043838881620640535,90.85861088607595,0.0,231,OH,2015-06-01,Absolute lifetime-PD deterioration,0.0025296073973186976,144.07560398795647,209.56689963077878,138.92341273383795,0.04558059176901374
RM000811,2,153.61085759500725,339747.94,0.0028719364240928553,0.0014979391729057737,0.05340597249265033,0.028201794663253454,61.772352727272725,0.0,229,NY,2015-04-01,Absolute lifetime-PD deterioration,0.000452131829246727,151.85241409235948,169.25341419290376,147.11536920962757,0.023825068296170572
RM001524,2,152.90486172399753,300897.78,0.004994834038552009,0.0012368076416236547,0.0915125513648467,0.023441039874781633,42.0,0.0,230,GA,2015-05-01,Prior default history,0.000508162146374086,151.47997722029078,165.64141732730087,147.60016441307025,0.02
RM001983,2,152.6737349733091,229274.37,0.006504534075777637,0.0019433711764825204,0.11900991677733108,0.03706609430753416,37.0,0.0,233,IL,2015-08-01,Absolute lifetime-PD deterioration,0.0006658997033698494,151.18188953117644,165.99125885803304,147.13161185481667,0.020185601023078998
RM002683,2,151.0512103612992,94324.16,0.008964682695952663,0.0013824564373092138,0.16230435986375447,0.02684034076280417,17.0,0.0,236,CA,2015-11-01,Absolute lifetime-PD deterioration,0.001601405306565139,149.6232020819731,163.8503148614779,145.71150812804,0.021978039240226486
RM001478,2,150.84912947642476,126422.19,0.00937745016853409,0.002614536300653397,0.16652600357814384,0.04935435281775957,36.0,0.0,232,MI,2015-07-01,Absolute lifetime-PD deterioration,0.001193217183442438,149.17812270282215,165.73745325987846,144.66070638060634,0.022092095470197033
RM001786,2,150.81537212089455,351234.73,0.004101471666715178,0.0012793173354785025,0.07669963084965947,0.024549614698071487,38.0,0.0,233,CA,2015-08-01,Absolute lifetime-PD deterioration,0.000429386274304066,149.32443193485756,164.11498397082886,145.28324856684196,0.020244427288961822
RM003056,2,150.7979535991395,330015.0,0.002906730031175618,0.0013366710620455692,0.05587009852613112,0.02607103846911707,44.0,0.0,237,LA,2015-12-01,Absolute lifetime-PD deterioration,0.00045694272563107585,149.10000104860774,165.91028310849242,144.52059141621757,0.02388769225302059
RM000611,2,150.7157701262267,223591.18,0.005853447822177848,0.0015764070513042201,0.10642117032856035,0.029785704502933497,31.0,0.0,230,CA,2015-05-01,Absolute lifetime-PD deterioration,0.0006740684946795607,149.10754195765912,165.04439745507358,144.7600796362355,0.021104080850792437
RM001072,2,150.58732432343663,288656.85,0.0053212958014589645,0.0017524604762509124,0.09720866578137821,0.03305947663999942,29.0,0.0,230,FL,2015-05-01,Absolute lifetime-PD deterioration,0.0005216828366395484,149.15122878457845,163.42027014323614,145.24346921045762,0.02
RM002993,2,150.20668178457726,83423.01,0.01180754209759483,0.002183715371253803,0.10935432020651292,0.021088957007153297,27.0,0.0,117,WI,2015-12-01,Absolute lifetime-PD deterioration,0.0018005425815320888,148.19584657339814,168.08766012356588,142.78346101280584,0.03484512162160313
RM003305,2,150.20119427955746,205346.6,0.006162675345728921,0.001363534050720067,0.11538660362017727,0.026698987652953643,27.0,0.0,238,CA,2016-01-01,Absolute lifetime-PD deterioration,0.0007314520633872558,148.59714105549105,164.4937050698777,144.26023532988467,0.021271654337783556
RM002533,2,150.1422871425817,376280.42,0.003991642092775755,0.001342351372390703,0.07472055252516818,0.02574431384194298,29.0,0.0,233,CA,2015-08-01,Absolute lifetime-PD deterioration,0.00039901700742914475,148.71866461820343,162.86136328050614,144.84647286867087,0.02
RM001000,2,149.83916548787363,213358.56,0.007174876510254162,0.001879454166383083,0.12891365859496995,0.03541446341075172,35.0,0.0,230,TX,2015-05-01,Absolute lifetime-PD deterioration,0.0007022880426633627,148.42113089463479,162.51681930849904,144.55839863679006,0.020003511533236103
